timestamp,user_id,query,intent
2024-01-06 19:48:05,USER_8287,return shipping cost,returns_refunds
2024-01-07 03:15:36,USER_3772,refund timeline,returns_refunds
2024-01-07 06:37:22,USER_3418,when will my package arrive,shipping_delivery
2024-01-07 07:04:50,USER_5388,refund policy,returns_refunds
2024-01-07 07:33:30,USER_8157,billing address change,billing_payment
2024-01-07 10:52:10,USER_6351,having trouble accessing my account,account_related
2024-01-07 12:37:13,USER_2741,multiple package tracking,shipping_delivery
2024-01-07 12:38:21,USER_6093,return window extension,returns_refunds
2024-01-07 12:41:41,USER_6286,update email address,account_related
2024-01-07 14:49:14,USER_6585,return policy extension,returns_refunds
2024-01-07 15:09:50,USER_7282,expedite shipping possible?,shipping_delivery
2024-01-07 15:30:29,USER_4628,need to change delivery address,shipping_delivery
2024-01-07 21:50:06,USER_6550,partial order return,returns_refunds
2024-01-07 23:13:29,USER_6801,return status for order #366373,returns_refunds
2024-01-08 01:10:00,USER_3763,exchange size/color,returns_refunds
2024-01-08 03:52:52,USER_1598,exchange size/color,returns_refunds
2024-01-08 05:29:46,USER_9007,recover username please,account_related
